,Salary,Designation,JobCity,Gender,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeState,GraduationYear,English,Logical,Quant,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,EXPERIENCE,AGE
2882,180000,sales associate,CHENNAI,f,65.0,state bord,2007,52.0,state bord,720,2,MCA,computer application,75.0,Tamil Nadu,2013,300,270,285,-1.6538,-1.8393,-1.5051,0.2973,-2.1833,2,26
2883,210000,quality analyst,PUNE,m,76.0,cbse,2007,74.0,cbse,3649,2,B.Tech/B.E.,computer engineering,71.48,Karnataka,2011,395,385,315,0.6646,0.5008,0.672,-0.9953,0.5024,2,26
2884,150000,it recruiter,BANGALORE,m,63.8,cbse,2009,62.33,state board,11118,2,B.Tech/B.E.,electronics & telecommunications,74.0,Orissa,2013,560,495,380,0.8463,1.3779,2.1617,-1.2486,0.6721,1,23
2885,240000,project coordinator,JAIPUR,m,46.8,"jbse,jharkhand",2009,72.48,"jstb,jharkhand",165,2,B.Tech/B.E.,computer engineering,59.7,Rajasthan,2012,450,525,605,-1.3447,-0.2793,-0.4891,1.5018,-0.9194,1,26
2886,110000,quality assurance engineer,NOIDA,m,82.8,cbse,2007,78.4,cbse,66,2,B.Tech/B.E.,electrical engineering,69.68,Uttar Pradesh,2011,485,525,650,-1.1644,0.3789,0.7785,0.7798,0.2889,1,27
2887,300000,system engineer,BANGALORE,f,82.2,cbse,2009,71.6,cbse,13675,2,B.Tech/B.E.,electronics and communication engineering,76.6,West Bengal,2013,570,460,450,-1.7389,-0.2871,-0.1437,0.7798,-0.2859,1,24
2888,300000,software test engineer,CHENNAI,m,79.3,state board,2009,92.9,state board,4726,2,B.Tech/B.E.,electronics and communication engineering,80.06,Telangana,2013,440,530,680,0.7027,0.8784,0.3174,1.5404,0.4805,1,23
2889,240000,test engineer,UNKNOWN,m,71.0,state board,2009,63.0,cbse,11467,2,B.Tech/B.E.,electronics and communication engineering,68.0,Rajasthan,2013,545,460,525,-0.3027,0.7119,0.01,-0.995,-0.4776,0,24
2890,145000,it recruiter,HYDERABAD,f,83.33,state board,2009,93.5,state board,13994,2,B.Tech/B.E.,electronics and electrical engineering,68.48,Andhra Pradesh,2013,500,400,355,0.2718,-0.7866,-0.4511,0.3995,0.8637,1,23
2891,500000,system engineer,KOLKATA,m,81.7,hse,2005,75.8,chse,5508,2,B.Tech/B.E.,computer engineering,78.7,Orissa,2011,475,245,485,-1.3447,-1.3713,-0.4891,0.1798,1.2923,4,27
2892,180000,engineer,GURGAON,m,68.6,cbse,2008,66.4,cbse,57,2,B.Tech/B.E.,electronics and communication engineering,64.7,Haryana,2013,310,500,560,0.2718,-1.1196,-0.7585,-0.4879,-0.8608,2,24
2893,200000,software engineer,MYSORE,m,80.0,state board,2008,79.3,state board,4562,2,B.Tech/B.E.,computer science & engineering,65.7,Telangana,2012,570,675,485,0.1282,-0.4536,1.3933,-0.6147,-0.8608,1,25
2894,180000,system engineer,DELHI,m,74.0,cbse,2008,68.0,cbse,7547,2,B.Tech/B.E.,computer engineering,69.15,Haryana,2012,485,580,530,0.1282,1.0449,0.4711,-0.6147,-0.0943,2,24
2895,300000,programmer analyst,CHENNAI,f,86.0,cbse,2006,84.0,cbse,3670,2,B.Tech/B.E.,information technology,74.42,Tamil Nadu,2010,605,355,405,1.1283,0.3448,-0.1988,-1.5828,-0.4455,4,26
2896,360000,network administrator,UNKNOWN,m,75.0,cbse,2007,63.0,cbse,1802,2,B.Tech/B.E.,information technology,65.0,Haryana,2011,505,585,485,-1.5765,-0.1232,-1.5051,0.35603,-0.2875,3,26
2897,510000,electrical field engineer,VARANASI,m,70.2,cbse,2007,68.4,cbse,49,1,B.Tech/B.E.,electronics and electrical engineering,60.4,Uttar Pradesh,2011,544,415,504,-0.5719,-0.2793,0.672,-0.6428,-0.2875,2,25
2898,210000,software engineer,HYDERABAD,f,86.0,board of secondary education,2008,92.8,intermediate board of education,9164,2,B.Tech/B.E.,computer science & engineering,69.25,Telangana,2012,435,465,525,0.3941,0.0328,-1.9405,-0.43717,-0.9194,1,24
2899,95000,apprentice,KOLKATA,f,72.75,state board,2009,65.4,state board,11167,2,B.Tech/B.E.,computer science & engineering,79.0,West Bengal,2013,420,520,500,0.99,-0.1206,0.1637,-0.7415,-0.2859,1,25
2900,210000,product development engineer,TIRUPATI,f,85.0,state board,2009,94.6,state board,1141,2,B.Tech/B.E.,mechanical engineering,80.02,Andhra Pradesh,2013,545,510,485,-0.5899,1.5444,-0.2974,-0.4879,0.6721,2,23
2901,450000,assistant manager,MUMBAI,m,73.0,cbse,2004,68.69,cbse,2513,2,B.Tech/B.E.,mechanical engineering,65.66,Rajasthan,2011,355,455,415,0.6646,0.6568,1.1074,-0.0552,0.9763,2,27
2902,240000,android developer,INDORE,m,82.0,cbse,2010,72.0,cbse,16347,2,B.Tech/B.E.,computer science & engineering,83.0,Madhya Pradesh,2014,735,595,440,0.7027,1.0449,0.3174,-0.995,-2.5853,1,23
2903,140000,management trainee,BHOPAL,m,76.2,cbse,2009,75.8,state board,11226,2,B.Tech/B.E.,electronics and electrical engineering,69.56,Madhya Pradesh,2013,525,425,534,-1.4517,-0.4536,0.3174,-1.1218,-1.8189,1,25
2904,225000,technical support engineer,BANGALORE,m,69.0,sslc,2006,50.0,puc,1648,2,B.Tech/B.E.,information technology,60.0,Karnataka,2010,404,375,395,1.4374,-1.2153,-0.6343,-0.2902,-2.0253,0,26
2905,420000,system engineer,PUNE,f,84.8,mp board bhopal,2006,78.66,mp board bhopal,974,2,B.Tech/B.E.,computer engineering,69.47,Maharashtra,2011,435,565,455,0.0464,0.1888,0.672,0.7673,0.5024,3,27
2906,180000,salesforce developer,NOIDA,m,77.0,board of secondary education,2009,70.92,board of secondary education rajasthan,183,2,B.Tech/B.E.,electronics and communication engineering,71.09,Rajasthan,2013,370,440,250,1.4208,0.2124,0.6248,0.2727,-0.0943,1,23
2907,455000,system administrator,CHENNAI,f,76.0,cbse,2008,78.0,cbse,8011,2,B.Tech/B.E.,information technology,73.0,Tamil Nadu,2012,485,595,345,0.8192,0.8518,-1.9042,-1.23027,-0.4455,3,24
2908,375000,operations engineer,DELHI,m,68.0,cbse,2006,59.2,cbse,137,2,B.Tech/B.E.,electronics and communication engineering,65.0,Uttar Pradesh,2010,355,455,495,-1.6538,-1.6833,-1.2148,1.3549,0.0284,2,27
2909,100000,seo executive,BANGALORE,m,75.6,cbse,2008,68.6,nios,1872,2,B.Tech/B.E.,biotechnology,70.46,Karnataka,2012,475,505,475,-1.4992,0.2668,1.1437,2.2949,-0.9194,1,25
2910,550000,automation engineer,CHENNAI,m,71.0,matriculation,2006,71.0,state board,424,2,B.Tech/B.E.,computer engineering,77.0,Tamil Nadu,2010,555,585,625,-0.880999999999999,0.3448,0.2366,-0.2902,-1.2354,5,27
2911,350000,programmer analyst,CHENNAI,m,84.5,state board,2011,85.0,state board,883,2,B.Tech/B.E.,computer science & engineering,72.3,Tamil Nadu,2015,615,530,475,-0.5899,-0.7866,-1.2196,0.9066,-0.8608,0,21
2912,300000,software engineer,HYDERABAD,m,86.8,cbse,2009,92.5,cbse,8819,2,B.Tech/B.E.,computer engineering,70.0,Telangana,2013,570,570,665,0.4155,-0.1206,0.1637,-1.2486,0.0973,1,23
2913,120000,web developer,DEHRADUN,f,84.0,cbse,2008,78.0,cbse,5904,2,B.Tech/B.E.,information technology,70.0,Uttar Pradesh,2013,675,555,690,1.1336,0.3789,-1.0659,-1.8824,0.4805,1,24
2914,325000,software engineer,UNKNOWN,m,79.6,cbse,2009,70.2,cbse,14019,2,B.Tech/B.E.,electronics and communication engineering,77.94,Haryana,2013,555,645,750,-1.4517,0.3789,0.3174,-0.995,-0.0943,2,24
2915,325000,network engineer,BANGALORE,m,83.6,cbse,2009,85.4,cbse,47,1,B.Tech/B.E.,computer engineering,73.3,Delhi,2013,580,620,750,1.1336,0.8784,-0.4511,-0.7415,1.4386,1,23
2916,370000,system engineer,UNKNOWN,m,74.6,cbse,2007,73.4,cbse,350,2,B.Tech/B.E.,information technology,71.06,Uttar Pradesh,2012,555,475,615,1.2828,1.1248,1.8331,-0.1727,1.6082,2,25
2917,600000,senior software engineer,BANGALORE,m,74.4,kseeb,2005,79.0,pub,1859,2,B.Tech/B.E.,information technology,62.81,Karnataka,2009,495,495,455,0.8192,1.7488,-0.1988,-1.9354,0.1864,4,28
2918,335000,senior research fellow,AHMEDNAGAR,m,82.2,madhya pradesh board,2006,82.6,madhya pradesh board,403,2,B.Tech/B.E.,computer science & engineering,75.88,Madhya Pradesh,2010,395,345,385,0.6646,-0.2793,-0.0537,0.7673,-0.2875,3,27
2919,140000,process advisor,CHENNAI,m,82.7,anglo indian,2008,81.42,state board,1263,2,B.Tech/B.E.,electronics and electrical engineering,65.41,Tamil Nadu,2012,475,535,325,0.0464,1.1248,-0.0537,-0.7015,-0.9194,1,25
2920,90000,software developer,KOLKATA,f,81.0,state board,2008,76.0,state board,11162,2,B.Tech/B.E.,information technology,81.0,West Bengal,2012,675,570,355,-0.0154,0.7119,-0.7585,1.0333,0.4805,2,25
2921,110000,associate software engineer,UNKNOWN,m,72.0,bihar school examination board,2006,64.0,bihar intermediate education council,3427,2,B.Tech/B.E.,computer engineering,78.0,Orissa,2012,405,485,495,-1.6538,-1.8393,-0.9245,1.3549,-0.5245,1,25
2922,420000,software engineer,HYDERABAD,m,82.33,state board,2010,90.9,state board,11993,2,B.Tech/B.E.,electronics and communication engineering,82.2,Andhra Pradesh,2014,595,510,560,1.8517,0.3789,0.4711,-0.2344,0.6721,1,22
2923,300000,business analyst,GURGAON,m,67.0,cbse,2007,73.0,cbse,350,2,B.Tech/B.E.,information technology,64.7,Uttar Pradesh,2012,655,445,525,-0.7264,1.4368,0.2366,0.2973,-0.4455,1,26
2924,345000,network engineer,BANGALORE,m,87.33,state board,2010,91.9,state board,11476,2,B.Tech/B.E.,electronics and communication engineering,67.0,Karnataka,2014,415,510,605,0.1282,-0.1206,-0.2974,0.653,-0.6692,1,22
2925,420000,system engineer,CHANDIGARH,m,84.3,cbse,2009,86.0,cbse,8195,1,B.Tech/B.E.,computer science & engineering,80.4,Delhi,2013,675,620,635,-0.4463,0.2124,0.3174,0.2727,0.4805,2,24
2926,120000,software tester,CHENNAI,f,79.0,state board,2008,79.4,state board,1245,2,B.Tech/B.E.,electronics and communication engineering,79.3,Tamil Nadu,2012,365,435,365,-0.880999999999999,-0.9033,0.672,-0.0846,-0.4455,1,24
2927,240000,software developer,UNKNOWN,m,69.5,rajasthan board,2006,72.0,rajasthan board,8641,2,MCA,computer application,68.15,Maharashtra,2012,515,465,495,0.3555,0.9688,0.3817,0.8848,-0.4455,0,27
2928,120000,customer service,HYDERABAD,f,84.6,ssc,2008,69.5,board of intermediate education,8908,2,B.Tech/B.E.,information technology,63.25,Telangana,2012,535,355,395,-1.4606,-0.5913,-0.4891,2.2068,-0.1295,1,24
2929,325000,programmer analyst,BANGALORE,m,70.0,icse,2010,75.0,isc,462,2,B.Tech/B.E.,computer science & engineering,68.0,Karnataka,2014,440,585,560,0.2718,0.3789,1.0859,-1.3753,0.4805,1,24
2930,415000,systems analyst,PUNE,m,87.0,mp board,2006,83.0,mp board,6434,2,B.Tech/B.E.,computer engineering,73.8,Uttarakhand,2012,425,465,625,-1.6538,-0.2012,0.0552,1.70743,-0.1295,3,26
2931,420000,software engineer,UNKNOWN,m,77.4,cbse,2005,73.2,cbse,83,2,B.Tech/B.E.,electronics and communication engineering,73.3,Uttar Pradesh,2010,555,525,565,0.8192,0.8128,-0.344,-0.1727,-0.6035,2,30
2932,110000,product manager,UNKNOWN,f,78.0,state board,2009,79.8,state board,4233,2,B.Tech/B.E.,electrical engineering,76.0,Tamil Nadu,2013,450,475,165,-0.3027,-0.9531,0.6248,0.3995,-1.244,0,24
2933,330000,application developer,CHENNAI,f,81.2,matriculation,2010,81.6,state board,1577,2,B.Tech/B.E.,information technology,71.2,Tamil Nadu,2014,625,570,470,-0.4463,0.5454,0.7785,-2.3895,-0.4776,1,23
2934,630000,software engineer,BANGALORE,m,84.16,cbse,2006,80.4,cbse,1648,2,B.Tech/B.E.,electronics & telecommunications,63.6,Karnataka,2010,535,475,415,-1.4992,-0.1232,0.0914,2.2949,-1.2354,5,27
2935,300000,software engineer,HYDERABAD,f,92.3,state board,2009,93.9,state board,9769,2,B.Tech/B.E.,information technology,76.9,Telangana,2013,465,510,635,1.4208,1.7109,-0.1437,-1.6289,0.8637,2,23
2936,300000,project engineer,NOIDA,f,80.0,cbse,2011,81.0,cbse,14004,2,B.Tech/B.E.,electronics and communication engineering,82.6,Himachal Pradesh,2015,370,445,390,-0.4463,-0.2871,-0.1437,2.1743,1.4386,0,21
2937,300000,software developer,THIRUVANANTHAPURABOARD,m,81.5,state board,2009,77.5,state board,4042,2,B.Tech/B.E.,computer science & engineering,74.6,Tamil Nadu,2013,510,525,680,-1.0208,0.3789,-0.4511,-1.2486,0.0973,1,23
2938,325000,system engineer,UNKNOWN,m,93.8,cbse,2009,76.0,cbse,47,1,B.Tech/B.E.,electronics and communication engineering,72.5,Delhi,2014,615,415,680,1.5644,1.5444,1.8543,-0.3612,0.0973,1,25
2939,330000,associate software engineer,HYDERABAD,m,88.0,state board,2010,90.0,state board,8930,2,B.Tech/B.E.,electronics and communication engineering,63.29,Telangana,2014,580,470,555,0.2718,0.0459,0.6248,-1.8824,1.0554,1,23
2940,300000,system engineer,PUNE,f,93.0,state board,2010,88.2,state board,11993,2,B.Tech/B.E.,electronics and communication engineering,90.0,Andhra Pradesh,2014,510,530,520,0.4155,0.2124,-0.2974,-0.4879,1.4386,0,22
2941,450000,software engineer,KOLKATA,f,93.67,cbse,2007,72.6,cbse,10930,2,B.Tech/B.E.,computer engineering,78.0,West Bengal,2012,485,565,475,0.9737,0.5008,-1.3599,0.41483,-0.9194,2,26
2942,250000,system administrator,NELLORE,m,63.0,board of secondary education,2006,52.7,board of intermediate education,1325,2,B.Tech/B.E.,computer engineering,54.43,Andhra Pradesh,2010,375,365,305,-2.7357,-2.7754,-1.0697,1.2374,-2.3412,1,26
2943,180000,automation engineer,DELHI,m,75.16,state board,2008,82.03,state board,140,2,B.Tech/B.E.,electronics & instrumentation eng,80.98,Uttar Pradesh,2013,360,565,430,1.5644,-0.1206,1.7007,-0.4879,1.0554,0,24
2944,70000,associate software engineer,BHUBANESWAR,f,81.0,cbse,2008,53.0,state board,1125,2,B.Tech/B.E.,computer science & engineering,67.0,Orissa,2013,615,645,470,-0.3027,0.5454,1.2396,0.7798,-0.2859,1,24
2945,350000,systems administrator,PUNE,f,90.0,cbse,2010,87.0,cbse,6874,2,B.Tech/B.E.,computer science & engineering,75.3,Uttarakhand,2014,510,535,450,0.7027,-0.2871,1.0859,-0.6147,-1.244,0,23
2946,120000,service engineer,BANGALORE,m,75.0,state board,2010,60.4,state board,13599,2,B.Tech/B.E.,electrical engineering,72.0,West Bengal,2014,350,445,510,-0.5116,-1.6191,-0.7585,-0.1076,-0.2511,0,22
2947,300000,software engineer,CHENNAI,f,72.45,state board,2009,73.63,state board,451,2,B.Tech/B.E.,electronics and communication engineering,66.45,Tamil Nadu,2013,615,460,310,-0.8772,0.2124,0.1637,0.1459,-0.4776,1,24
2948,210000,mechanical design engineer,NOIDA,m,71.0,upboard,2008,61.0,cbse,172,2,B.Tech/B.E.,mechanical engineering,74.43,Uttar Pradesh,2013,440,435,485,1.4208,1.0449,1.2396,0.5262,1.247,1,25
2949,325000,system engineer,MYSORE,m,76.2,cbse,2009,67.6,cbse,6739,2,B.Tech/B.E.,computer science & engineering,62.37,Haryana,2013,455,505,330,1.2772,1.0449,0.1637,-0.7415,0.2889,0,26
2950,325000,etl developer,CHENNAI,f,85.6,state board,2010,87.8,state board,13984,2,B.Tech/B.E.,computer science & engineering,72.3,Telangana,2014,570,605,415,1.2772,1.3779,1.3933,-1.3753,0.2889,1,23
2951,470000,sql dba,NOIDA,f,87.0,cbse,2005,80.0,cbse,4948,2,B.Tech/B.E.,information technology,70.0,Rajasthan,2011,545,495,555,-1.1901,-0.1232,-1.5051,0.7673,0.1864,2,27
2952,220000,software test engineer,BANGALORE,m,74.5,cbse,2004,75.1,cbse,4889,2,MCA,computer application,81.0,Tamil Nadu,2010,495,425,365,1.1283,-1.0593,0.9623,0.5323,0.3444,2,28
2953,150000,software developer,DELHI,m,77.8,cbse,2006,61.0,cbse,3918,2,B.Tech/B.E.,information technology,53.3,Karnataka,2011,525,605,425,-0.1082,0.6568,-0.7794,-0.4078,0.0284,2,27
2954,305000,client services associate,HYDERABAD,f,89.0,state board,2010,90.6,state board,5338,2,B.Tech/B.E.,computer science & engineering,70.4,Andhra Pradesh,2014,335,505,630,1.4208,-0.2871,0.1637,-2.2627,0.6721,1,22
2955,365000,system engineer,BANGALORE,m,85.62,west bengal board of secondary eucation,2008,81.0,west bengal council of higher secondary eucation,11166,2,B.Tech/B.E.,electronics and communication engineering,85.7,West Bengal,2013,475,605,650,0.8463,0.2124,1.0859,-0.995,0.8637,1,25
2956,325000,system engineer,PUNE,m,93.8,cbse,2010,90.4,cbse,47,1,B.Tech/B.E.,electronics and electrical engineering,78.53,Delhi,2014,580,605,590,0.1282,-0.7866,-1.9881,-0.6147,0.6721,1,23
2957,770000,engineer,NOIDA,m,79.6,cbse,2008,87.6,cbse,4234,2,B.Tech/B.E.,computer engineering,79.68,Uttar Pradesh,2012,580,670,900,-1.1901,-0.1232,-0.344,0.1798,-0.2875,3,25
2958,200000,operations assistant,KOLKATA,m,61.0,icse,2006,61.8,isc,2819,2,B.Tech/B.E.,information technology,62.2,Uttar Pradesh,2012,395,565,475,0.5522,0.8128,-1.0116,-1.3008,0.1864,0,27
2959,300000,operations analyst,HYDERABAD,f,91.0,state board,2010,90.0,state board,11223,2,B.Tech/B.E.,computer science & engineering,79.0,Telangana,2014,650,425,450,0.8463,0.2124,1.0859,-0.4879,0.6721,1,22
2960,180000,trainee software engineer,NAVI MUMBAI,m,73.4,state board,2010,65.8,state board,1213,2,B.Tech/B.E.,information technology,68.0,Madhya Pradesh,2014,455,505,630,-1.1644,0.0459,-0.6048,-1.2486,-1.0524,1,22
2961,355000,project engineer,BANGALORE,m,86.85,matriculation,2008,87.17,matriculation,6609,2,B.Tech/B.E.,electronics and communication engineering,64.6,Tamil Nadu,2012,544,575,525,0.3555,0.9688,0.0914,-1.23027,0.1864,2,24
2962,275000,business development manager,DELHI,m,87.0,cbse,2009,68.0,cbse,222,2,B.Tech/B.E.,electronics and communication engineering,69.0,Jharkhand,2014,475,535,765,1.8517,-1.6191,-1.3733,-1.2486,1.0554,1,23
2963,400000,software engineer,BANGALORE,f,72.0,cbse,2010,68.5,cbse,4417,2,B.Tech/B.E.,computer science & engineering,74.0,Madhya Pradesh,2014,580,580,400,1.1336,0.5454,0.6248,-0.3612,0.4805,1,23
2964,240000,software engineer,PUNE,m,71.0,state boardmp board ,2009,70.8,state board,10389,2,B.Tech/B.E.,computer science & engineering,75.0,Madhya Pradesh,2013,325,485,575,0.1282,1.2114,2.008,0.2727,0.6721,1,24
2965,420000,software engineer,HYDERABAD,f,88.0,ssc,2008,89.0,board of intermediate,9164,2,B.Tech/B.E.,information technology,78.0,Telangana,2012,515,465,395,0.9737,1.5928,0.8171,-0.96597,0.3444,2,24
2966,535000,senior engineer,NOIDA,m,77.4,up,2006,80.0,up,3579,2,B.Tech/B.E.,mechanical engineering,71.9,Uttar Pradesh,2010,365,555,575,-0.1082,0.3448,1.3977,0.5323,0.3444,5,26
2967,325000,system engineer,CHANDIGARH,f,91.3,icse,2010,85.0,icse,6874,2,B.Tech/B.E.,information technology,81.0,Uttarakhand,2014,500,450,555,0.99,1.0449,0.3174,-0.6147,1.0554,1,23
2968,430000,software engineer,HYDERABAD,m,83.0,state board,2010,82.0,state board,9775,2,B.Tech/B.E.,computer science & engineering,71.0,Telangana,2014,425,465,470,-0.7335,-0.4536,0.1637,1.0333,-0.2859,0,23
2969,60000,web designer,BANGALORE,m,93.28,state board,2009,77.5,state board,1872,2,B.Tech/B.E.,electronics and electrical engineering,70.36,Karnataka,2013,475,485,450,0.99,0.8784,-0.1437,-1.6289,0.2889,0,24
2970,180000,data analyst,UNKNOWN,m,76.0,cbse,2010,71.0,cbse,7626,2,B.Tech/B.E.,information technology,68.8,Uttar Pradesh,2014,555,585,470,-1.4517,-0.9531,-1.2196,0.2727,-1.244,1,23
2971,190000,project assistant,DELHI,f,74.6,cbse,2006,68.6,cbse,44,2,B.Tech/B.E.,computer engineering,77.0,Uttar Pradesh,2012,395,435,575,0.2009,-0.2793,-0.4891,1.1199,-0.4455,2,26
2972,80000,customer service representative,HYDERABAD,m,75.83,"icse board , new delhi",2007,62.0,"isc board , new delhi",2692,2,B.Tech/B.E.,computer engineering,71.0,Orissa,2011,425,355,425,-0.2628,0.3448,0.0914,-0.5253,0.1864,1,28
2973,325000,test engineer,HYDERABAD,m,91.8,state board,2009,89.0,state board,1754,2,B.Tech/B.E.,computer science & engineering,66.2,Kerala,2013,675,500,575,0.99,1.7109,0.1637,1.0333,1.247,1,23
2974,325000,project engineer,BANGALORE,m,79.0,state board,2009,90.0,state board,551,2,B.Tech/B.E.,electronics and communication engineering,75.0,Tamil Nadu,2013,625,535,595,-1.7389,-0.9531,-0.2974,-0.995,0.0973,1,23
2975,800000,senior web developer,ABOARD,m,83.4,cbse,2009,70.0,cbse,11155,2,B.Tech/B.E.,computer science & engineering,78.0,West Bengal,2013,665,520,570,0.4155,0.5454,-0.2974,-0.4879,0.8637,1,25
2976,325000,system engineer,PUNE,m,74.8,cbse,2010,65.5,cbse,3254,2,B.Tech/B.E.,information technology,66.1,Maharashtra,2014,545,565,475,-0.4463,0.0459,0.7785,1.794,0.6721,1,23
2977,120000,technical support engineer,NOIDA,m,58.33,up,2007,73.33,up,198,2,B.Tech/B.E.,computer science & engineering,71.97,Uttar Pradesh,2012,395,325,585,0.8192,0.5008,0.2366,-0.05527,0.6603,0,26
2978,240000,senior business analyst,HYDERABAD,m,78.3,cbse,2006,63.8,cbse,2162,2,MCA,computer application,72.0,Telangana,2012,465,335,365,-1.4992,-0.2012,0.2729,0.4148,-0.2875,2,26
2979,300000,system engineer,HYDERABAD,f,83.4,cbse,2010,80.3,cbse,3579,2,B.Tech/B.E.,electronics and communication engineering,73.4,Uttar Pradesh,2014,735,530,415,0.2718,0.3789,0.7785,-0.7415,0.8637,1,23
2980,160000,programmer,DELHI,m,70.0,cbse,2008,60.0,cbse,51,2,MCA,computer application,70.0,Uttar Pradesh,2015,440,395,440,1.5644,1.7109,-0.6048,-1.8824,0.4805,0,24
2981,370000,senior software engineer,NOIDA,m,58.0,state board,2007,66.4,state board,2541,2,B.Tech/B.E.,electronics and communication engineering,66.0,Uttarakhand,2012,335,455,595,0.8479,0.9028,-0.4899,-0.8177,0.7906,3,25
2982,180000,service coordinator,NOIDA,m,50.0,state board,2008,62.23,state board,2528,2,B.Tech/B.E.,computer science & engineering,64.4,Uttar Pradesh,2013,465,410,465,1.5644,0.8784,0.6248,0.9066,0.8637,1,24
2983,240000,software developer,FARIDABAD,m,80.33,cbse,2010,66.2,cbse,3245,2,B.Tech/B.E.,information technology,67.6,Haryana,2014,395,520,500,0.4155,0.7119,0.7785,0.0192,0.2889,1,23
2984,425000,software test engineer,PUNE,m,72.8,state board,2008,61.33,state board,470,2,MCA,computer application,70.05,Maharashtra,2014,440,495,430,1.4208,1.0449,0.6248,-0.8682,1.0554,1,25
